text,labels
see elder queer coupl marri realli emot get live final year equal digniti,0
see mani basic bitch rn,0
see ugli bitch get pregnant let know nigga swill fuck anyth pussi alcohol longer excus press,0
seem like da color folk gettin da way late sayin,0
seen glo eat twat stage watch shit get eaten middl popul concours mistaken,0
seen bitch got man scheme low,0
seen nicca come seen nicca fall,0
sell ex lax browni front meijer pregnant women goodde,1
senat anchor babi go back came natur born canadian,0
send emojii tweet pussi,0
send bitch smiley face bitch love smiley face,0
sendin link wishi washi old hoe,0
senior privileg bitch,0
sent idea voem seem wanna hold test drill nice weather need run mock incid bad weather night,1
seriou question mani countri song mention honkey tonk,1
seriou question white boy pull bitch bumpin,0
serious live someon place free least could help keep clean ratchet lazi hoe,0
serious read thriller like book spook horror movi bookgeek,1
serious retard realli funni word,0
sesh n word say like white kid ye kush betta u whore pleas kill yo self fool bitch ass,0
sessi bitch real homi unlik gabbi,0
seven digit nigga two comma hoe,0
sew also requir isi jihadi girl keep men cloth present isisfemin,1
sex reward relationship nigga never done anyth whatsoev yet still give pussi smh,0
sex whoever want whenev want nah girl give good pussi time,0
sexi japanes slut finger toy pussi step squirt juic,0
sexi ass yellow bone,0
sexi bitch lame nigguh,0
sgp still bitch dm,0
sh k michel apart baltimor twitter one hoe say celib smh,0
shade eric chavez past gold glove yanke oakland,1
shantrel tryna fight bitch da clinic n shut wanna wait til uh bitch sick tri bump,0
shara fuck ya pussi know meant mf,0
sharkeisha dead retard lop,0
shave pussi ho get seriou anal sex,0
shawti pussi wet dope drippn wet,0
may dumb stump even sarah mock obama,1
bad bitch period get big ass implant fucc,0
bird shit disrespect ran outsid n left man get boss,0
dirti bitch dotn doubt,0
dyke one side head fade,0
hoe caus boyfriend want scari caus dont talk shit like ugli caus like grow,0
true boss bitch respect,0
actin b gie around u cuz use thing u cant suppli fuckin wit mee cuz mr shit first take niqqa bitch,0
actin like hoe dont want id rather smoke marijuana,0
real shit n stay chill shit besid nicca one chill wit,0
think throw pussi back good throw ya nut process,0
hoe summer soon fall weather hit probabl forget good girl cycl,0
bet put gram got bitch gram,0
bitch goddess think own new york wait lameapocalyps,0
burn bitch,0
care tho appreci lol troll bitch lone bitch,0
come visit pussi good gotta move citi within month yall first fuck gon work,0
get emoji bag emoji pussi shit,0
dont wanna fuck wanna fuck wrist tell like young dro fuck dat bitch,0
even hoe name,0
feelin young niggah,0
fuck caus bitch,0
fuckin wit young niggah,0
get bunch money spend drug mobbin bitch never fall love,0
give away pussi like loos chang,0
gon look bitch like term condit,0
gonna pop pussi real niggaa,0
got arrest domest violenc ugh bitch,0
got ass bitch got hip bitch got thigh bitch fine bitch bad way live,0
got everi niggah lookin like dam,0
got like fuck bitch,0
zebra tight take home bag mom,1
mall ball bitch buy someth,0
whore ho,0
wanna run around citi make memori bare rememb allow talk pussi power,0
want pussi ate gon text u back afterward want hang,0
kept whisper ear jasmin damn fine said bitch jasmin,0
know ex bitch think got next fuc gang nigga threw pussi dec,0
know im niggah,0
like bitch know got next yasss,0
like argu sent dat bitch law school,0
make wanna take thing slow even trust hoe,0
must know got follow breh bitch gotta get fuck outta vip section dawg decreas valu,0
rep yeah baddest bitch x,0
said aye whass hannin lil bitch lol,0
said pop u make rain said bitch water bearer bring da flood make drown,0
said like fact smoke cigarett well sorri mr ladybitch like fact hoe,0
said bring bitch mine done,0
say pussi hairi wana see,0
say thing bitch,0
say want nigga like bitch mad caus wifey,0
say marri well say pussi hairi wanna see,0
say act differ think bad bitch naw babe thought miss,0
sent one back even read caus pussi pussi get need,0
share hoe know though least hope lmao,0
sound like bird crow,1
suckin dick cuz pretti bitch,0
talkin shit bitch look like lineback messinwithsasquach,0
reason quick dip bitch,0
think bad bitch meaner,0
threw pussi circl want throw pentagon tho,0
told love look said bitch stop,0
told trust bitch watch yo homi,0
trash tho,1
tri get rob wop bitch critic,0
unfollow said cri watch dawn ape lmaooooooo,1
use fuck wit ap shortsaid know bitch way back,0
wanna talk shit friendship fuck bitch hope u offend,0
like ima need write statement bitch write diet alway old peopl tri snitch bitch,0
wonder im hoe,0
key world peac hippo pussi magnet gawd,0
dumb bitch said extra shit unnecessari lol relationship goal,0
aint bitch tire bullshit attitud toward base upon treat,0
definit kardashian bird,1
mad cuz big toe look like angri bird haha,1
sheehey back door cut still go un guard iu hoosierhoop hoosier,1
sheepl like oh racist sexist teabagg elect two old white men,0
shiiiit drop coupl extra dollar hoe get brazilian gotsta spend money make money,0
shine hoe,0
shine hoe let em know run shit,0
shine hoe let em know run shit,0
shirley templ bad bitch age well,0
shit stalker obsess bitch crazi ex bitch life wonder,0
shit fuck retard one want see shit,0
shit trash,0
shit seth say fatter cunt,0
shit gay bitch come witcha girl tonight,0
shittin old hoe,0
shoot dat nigga n shordi bitch,0
shoot dice let yo hoe fade,0
shoot wit yo nicca da type throw da pistol,0
shoot nigga amp shorti bitch,0
shoot nigga shorti bitch,0
shoot shorti bitch,0
short answer ye sage grous rebellion obama use two small bird limit oil drill west,1
shot main bitch side bitch,0
oscar go comput turn ape computersci major movi,1
worri ladi behind build talk crow,1
expect good pussi good good pussi tampico drinker,0
take nap though kill mock bird nah,1
tell hoe look like cdfuuu,0
shoulda put retard mikey ah freakshow,0
live stank pussi never ate,0
shout babe love bitch,0
shout everyon put retard ass appreci,0
shout ungrat inconsider bitch take shot yea,0
shoutout brooklyn gal ga way atlant mess ghetto girl work target,0
shoutout real bitch,0
shoutout mamma caus rais hoe,0
shoutout bitch unfollow like notic like pic unlik,0
shoutout main bitch amp side bitchess,0
shout goth bitch,0
shout ass bitch never give nigga hard time,0
show last night badass thank everyon came come retard unless cock sparrer,0
shower rod hoe,0
shrek bitch,0
shrug mayb canadian bitch thing,0
shut fuck quit pussi hahahah,0
shut fuck fuck cunt,0
shut fuck sent sister pictur mini browni like shroom like wish,0
shut bird bed time,1
shut bitch gonna roast,0
shut bitch swallow,0
shut bitch beat sister,0
shut bitch tri sleep,0
shut faggot,0
shut hoe,0
shut yo new year new lookin ass bitch,0
shut yo mesquito lookin ass pope bitch,0
shutup faggot fumbl took,0
shi girl gt gt,1
shi glizzi sound dumb shit know noth bout medellin,0
shi singer surpris melt simon heart damn beauti almost cri,1
shylock amp wong incid democrat bigotri week media mum via,1
shylock amp wong incid democrat bigotri week media mum via,1
shyt b piss ugh cannot stand bitch like smh,0
shyyyyyt hour hoe fulltim hr plu overtim benefit sound real good,0
sick hear ap kid bitch oh poor gpa one care,0
sick coon antic accuraci henni gt water,0
side bitch basic new relationship start addit problem alreadi primari woman,0
side hoe need round alway play stupid hoe song back back,0
sierra almost got caught ole hick,1
sigh relief beij guoan fan amp china govt club nip japanes rival tens match footbal,1
sike naw love big smelli hoe doe,0
silli bitch shit never sleep huh,0
simpl mind hoe,0
simpli cani deal confront back away cunt get aw nasti toward chang lot past year tbh,0
sinai jihadi group behead accus spi jew via,1
sinc lot lil bitch want add h hashtag tweet shit back vote so,0
sinc youngin bitch nigga,0
sinc bitch love callin ex girlfriend name much ima start callin name nigga fuck,0
sinc cat lick time great eattin pussi,0
sinc girl like argu sent bitch law school,0
sinc niggaz throw sub nigga lame nigga bitch get fuck,0
sinc gave pussi ass get fatter,0
sinc hoe wanna childish,0
singl color man look fo singl white woman fat ok nigga,0
singl like dollar fuck bitch like im slater aww mane,0
siri terribl cunt,0
si said go sleep said bitch b day sleep,0
sit face u h eat da pussi say grace,0
sit fuck bitch stfu act like get cold denver,0
sit alon watch white chick pant fuzzi blanket tea turn,1
sit bar work watch walk dead fuck wetback decid come amp turn spic music jesu christ,0
sit deck enjoy stoneipa watch smell neighbor burn trash missouri,1
sit deck enjoy stoneipa watch smell neighbor burn trash missouri,1
sit next neighborhood crazi bitch amp keep randomli bust laugh,0
sixten shove like oreo throat,1
skinni girl gotta go coupl round pussi,0
skippin spanish class rest week fuck dat bitch,0
skippi kat fezbandnam,1
skylar need go back clarencevil take hoe,0
slack jaw yokel husband,1
slap hoe rusti axe ash blunt ass,0
slap hoe rake fake make great cake illuminati,0
slap bitch fun didnt know beer wasnt bad,0
slaw ass team time start dat bitch ova,0
slide hoe dm like,0
slide pussi like surfboard,0
slide bitch dm like,0
slim hine lil bruda ainn bout bitch yu figur,0
slim niggah know love em thick,0
sloppi ignor pocket come lil bitch want sloppi toppi,0
sloppi ignor pocket come lil bitch want sloppi toppi,0
slowbro hoe,0
slut playin go find white crayon color fuckin zebra,0
slut ass queen bee bitch,0
slut opp thot hoe,0
slut hoe need respect servic,0
smack hoe ass like birth bitch,0
smash werewolf chick thought relat felt guilti later discov know ho,0
smellin good bitch wanna hug,0
smfh trash slow fuck cant even get nike releas,0
smfh boy sound like hoe idk everybodi hate puerto rican princess,0
smh amp amp bitch bitch ass niggah,0
smh hate hoe,0
smh niggah,0
smh queer,0
smh u nigger amp ur music knowledg,0
smh dream faggot wow dream lmfao start bottom,0
smh go play dreamcast hate play someon home trash ass default broadcast cam k camera goat,0
smile bitch hate,0
smile hoe hate,0
smoke good weed bad bitch,0
smoke good weed bad bitch give good girl bad habit,0
smoke sesh niggah u mean,0
smoke sum bitch,0
smoke summm bitch,0
smoke wit bitch nap let play music bet turn boosi slow shit,0
smokin loud yo ass panick wwn show hoe start vanish,0
smokin stuntin ride round town wit bitch bad mean noth,0
smoke brooklyn got high giraff pussi,0
smuggl letter gaza tunnel digger detail suffer hama rule via,1
smurf real cat bitch,0
snake slither coil hoe loyal,0
snapchat bitch jaceyjanett,0
sneaki hoe,0
snoop hoe,0
alreadi fuck dude nice humor bitch cross line first motherfuck,0
decid drive good walmart color folk go bc food,0
figur bitch late,0
guess want ghetto dad poor moral standard grandfath poor great man tho,0
guess snapchat snapchat bitch danvii idea,0
guess girl psycho bitch dgaf day smh dumb even know psycho tf outta,0
spray huge ass wasp nest outsid backdoor maaan bitch mad fuck,0
keep cool back mind like de hoe come mf porch like ik dem,0
made hey short cut pussi lip ann phone,0
seen sweater flashi wanna get gotta get say boyfriend bitch puppi,0
swore school close bitch open home,0
gotta find new hous land lord bitch get waaaay better hous good lol,0
tedgibson ted get hair color right besid heeeey,1
pretti paranoid cool weather bring abund bird austin nyc philadelphia,1
politico say rney win goe gallup thing lmao teabagg morningjo,1
sterl bitch gotta hoe aye paid mad dont blame bitch half black,0
cracker play guitar thank saturday night,1
appar amp eric fuc amp fuc everi nigga great bitch whoppin amp talkin behind bloc twitter,0
work today got call cracker ass bitch lol,0
basic reflect lot make fire bitch day day,0
bitch shoot look better blank stare get shank pancrea,0
buy anoth round tri shut us bout hour ago still bitch earli late follow,0
excit white trash bash parti tonight,0
excit tomorrow amp saturday amp lazi bitch sunday,0
far seen bad bitch talkn bout mansion lan wtf,0
far today everi time tri load articl blaze twitter site crash wtf selibu cunt,0
fuck thirsti championship welcom fuck traitor open arm haha fuck heart ass pussi organ,0
ghetto,0
glad found good girl deal wild ass hoe nowaday ratchet,0
bought condom parti rite aid ladi gave dirti look came back bought trash bag imagineherfac,1
dread tattoo beard id get bitch,0
girl get drunk hoe shit rape,0
term wigger someon choos listen hip hop act certain way caus interest race,0
jealou parent bryce gone redneck paycheck weekend gone,0
ju faith cu u never kno bitch lmao,0
chill hoe,0
let see look like without filter color contact lens follow die know,1
mani bitch one sentenc fixitjesu,0
mani bitch think much hotter,0
mani hoe whip would thought still slaveri,0
mani shadi bitch secret thirst aliv,0
mani weird peopl ghetto time,1
much ucla team beat trash,1
much go hypocrisi sit well redneck famili central illinoi black bieber,1
much white trash demo derbi,0
cowork yellin cowork like talkin cuz wanna bktrack like bitch,0
daughter seen charli villanueva question,1
dumb ass scream fuck redskin big ass echo fill park garag,0
light amp door close mom walk turn light tell take trash morn walk light,1
mom told put drug paraphernalia trash shitti life stoner cop mom im pretti upset,0
nigga wanna bitch shit wear flower shit smh nigga gay,0
nigger realli believ phelp smokin regular huh tell amp log night,0
nobodi got type like bad bitch huh well yo babi momma never mind,0
trill trash cu asap said ok,1
wanna lie fuc joke ajay gotta whole bitch oml trynna argu wit amp shit like fir boi,0
peopl donat plasma feed drug addict donat get money save live whaddup bitch,0
piss forgot saiyan bitch infio gave ne ig tioo fuck,0
real unreal lol yanke worldseri andcount mlb mlbtheshow,1
scare orient hate meetin new peopl gonna think im quiet girl realli im craziest bitch ever meet,0
sick fake ass hoe,0
bitch flip let infront mee okay,0
pussi cream cum,0
flash pop dawson pop think mighta actual kill mom cuz gail lie cheat bitch,0
dumb bitch opinion bout wtf post instagram time took write post,0
tire mom make stay finish drink anoth beer better chug shit,0
fat toothless sack chase bitch yell bust ass van window fuck get real job,0
toodl bitch goodnight,0
chri brown talk bout hisself said hoe loyal,0
even two full game season fairweath whine alreadi full effect yanke,1
weird word cunt offens countri yet countri refer somebodi like cunt,0
hoe citi make happi move montana happi rest day,0
yall give farwel lulu yet shit kri ok bitch ok,0
yall hoe still surfboard n tub nah,0
yesterday ran dude went high school amp use skinni hell omg fucker slit tire year ago,0
want see true life stori american hero bizzi lazi krayzi amp wish wanna watch hillbilli shoot pumpkin,1
femal feel like ok dress like hoe smh hope daughter pleas god,0
still suck dick eat pussi,0
broni folk far wide throw bitch fit equestriagirl must one look interest,0
get someth close approxim full bird paradis yoga pose time make ragdol cosplay,1
flappi bird game,1
olymp brazil yet mean yay sport stop look like queer goredskin,0
hello kitti realli chicken boo bitch,0
soap wish pussi tho beard smell like,0
social media post rival social media app shall never let word edit appear next facebook statu doubl read bitch,0
social network ruin bitch game,0
sock pussi like vegeta,0
soetoro obama move countri forward w vision vision downsiz oppress countri get even w whitey war,0
soft nicca usual send hate thru bitch jealou instagram nicca hatin ya pictur,0
soft nigga usual send hate threw bitch,0
sold weed bitch gonna lawyer bet nigga back,0
sombodi bring pussi,0
cross bitch,0
armi femal bitch everyth,0
douch cub redneck cub fan freak ask bite bloodi berk like,1
jihadi post bio isi boss mr awad excel sociolog info thank enough gift,1
oval pink blue yellow,1
bitch nigga drumlin spray water ran away fuck pussi,0
bitch relentless curv hundr time still want dick,0
bitch bare respect,0
bitch curv game seriou,0
bitch luck men lmao mayb problem sweetheart fault lol,0
bitch need get life,0
bitch truli shit,0
black peopl live entir differ world everyth peach cream appar take rose color glass,1
call trickn call hangn ima handl busi n knock dat pussi,0
croquett hoe,0
girl think bitch attitud attract tf made think,0
guy orient got ask top favorit music artist first thing bitch said usher,0
ho hit wife lol,0
hoe tweet make mad lol,0
lie ass hoe lol,0
movi made facilit dude pick girl think side box lil nigguh,0
niggah said sugapuss lastnight,0
niggah save hoe aint heroic,0
nigga beat bitch get point across mental fuck w ignor,0
nigga save hoe,0
ice melt car caus dumb fuck decid want strike convers wit fat ugli bitch smfh,0
hoe loyal,0
hoe deserv kick vagina lucki aint tryna loos shoe,0
hoe need hop high hors seem ride,0
hoe everybodi,0
hood negro deserv bail money way visit jail,0
niqqa straight pussi whip,0
sex gif fuck retard,0
femal undercov hoe,0
yall gorgeou women gorgeou realiz got ugli bitch attitud,0
yall popular cuz yall name bitch ugli,0
bitch dumbbbb,0
girl wifey halloween sinc hoe year,0
peopl bitch ass nigga amp stay far away,0
peopl constantli pessimist unattract like much bitch start chang,0
redneck race freeway gt e,0
thot never learn gooooo awaaaaay hoe,0
women straight bitch,0
somebodi couldv like aye man drop money nooooooo fuck broke faggot selfish bastard hate yall,0
somebodi help bitch nigga bye want someth say,0
somebodi pleas choke fuck retard keep yell mash potato tool pgachampionship,0
somebodi tell niggga keep fuckin hoe keep rockin show,0
somebodi tell pussi nigga got em,0
somebodi tell pussi nigga got em got em,0
somebodi toss bitch dasani someth gurl thirsti,0
someon household want die get excit enjoy coupl oreo someon left one one friggin oreo,1
someon bitch slap lake see fb tomorrow suspect hard core gop friend,0
someon came amp told pull hoe today piss that fuck fals sad,0
someon come take browni away eat whole pan,1
someon need get bore nike fag stage,0
someon pleas bring goldfish cracker,1
someon probabl told god trash,1
someon explain blake griffin talk trash oppos rd string unbecom even amongst clipper,1
someon shut beaner pleas,0
someon tell dread part uniform pull hair trash talk cut doodoo braid,1
someon tell drink bitch fuck first night meet back game,0
someon tell royal stay home trash,1
someon tell bitch stfu,0
someon tell hoe turn lion king,0
someon told iggi azalea stunk child caus bitch still upset yo even deep,0
someon mother call handsom buff yellow thang last night ego temporarili elev die lol,1
someth funni control excit sir let gooooo teena bitch,0
someth like perfectionist even check horoscop bitch,0
sometim wish color,0
sometim feel like realli nice everyon like wait bitch anyway soooo,0
sometim want someon bitch shitti day,0
sometim wake ceil floor outsid near trash mom hollywood somewher alli somewher,0
sometim wish cute pet monkey rememb would probabl defec everywher beat destroy hous,1
sometim bitch need struggl get go sometim shit extra,0
sometim femal fuck retard bro swear want kick ovari,0
sometim ppl stay marri cuz conveni u constantli bitch amp complain amp sleep separ room time reevalu,0
sometim u gotta knock nicca tho ij freecb,0
sometim wanna fuck bitch head good end fuck,0
sometim gotta block bitch damn annoy,0
sometim gotta settl averag lookin bitch wit good person prevent gettin cheat,0
sometim even gotta tell hoe grow smh,1
son bitch,0
son bitch thunder,0
son bitch wait till basebal back americaspasttim,0
son bitch,0
son mail ladi ghetto,0
sone bitch need morn glori milk bath,0
sonnen faggot,0
sonoma counti cannot handl gutto style straight north bay pussi forev,0
soon fuck backtrack wait fuck faggot,0
soon da money gon dem bitch leavin get lock gon visit ya neither,0
sooo first aid cpr certif came handi tonight glad lose monkey,1
sooooooo true pussi monsta,0
sore loser charli crist give concess speech call recount tcot pjnet,1
sorri sam went we durham woodi durham son tar babi pack game,1
sorri spam dare search nigger twitter laugh imposs,0
sorri fellow negro,1
sorri fo da rant make mad asham color wish white would like,0
sorri hoe l v e stand leg open easi,0
sosa beat ho,0
sound like real nigga keith stood monkey bat look girl skirt recess time fuck creep,0
sound like bitch whatev,0
sound like god damn bear fell tree might time stop piss outsid piss bucket bitch,0
sound like hoe,0
sourc say charli crist phone rick scott type conced,1
southwest airlin like drive mini van white trash cousin love huff paint thinner work,0
space browni,1
spark bitch interest,0
speak face fake bitch,0
speak year pussi phenomen,0
speak ford garland need get sub job applic lol killin bird one stone merica,1
speak lot backpag hoe like fuck black guy never went thru,0
special thank tina charli staff waverli hill thank everyon dedic time make,1
spell name right bitch talk,0
spendin money save stackin one like brick hittin bitch like craig watchin ass clap morningstusesh aminfairview,0
spend money hoe nigga aint fuck shit,0
spic half breed trash filthi nativ allow speak european,0
spiff tryna hoe,0
spittin crystal bitch face larri johnson funniest moment book sue sens humor,0
spongebob ass nicca fr,0
spring breakkkk bitch,0
spring almost realiz collect hoe sever decreas,0
squidward face ass bitch,0
stafford trash without megatron fantasyfootballproblem,1
stafford pussi,0
stark faggot,0
start punch hoe esophagu shit,0
start wit hanna montana hoe im fuckin nick cannon hoe,0
start brick sold bitch,0
stay home bitch fuck u,0
stay poon bitch,0
stay warm beani sweaterweath booti ever,1
stay witcha nasti littl hoe shit,0
stayin late watch ichiro yanke,1
step horribl bitch went straight dvd,0
step take oppurtun freshfac iubb hoosier,1
step club smoothli l hand bitch know freak like eleph man,0
stephan smith say jay cutler mvp candid straight retard,1
stephen threat brother scare quit runnin fuckin mouth amp hide behind brother bitch boy,0
stern fix imag leagu nba player knock bitch elev,0
steve calvin anni cunt,0
steve mcnair got murder side bitch man life crazi,0
stevi j nigga bitch ten,0
stfu hoe,0
stfu kenya u make sick lone desper bitch,0
stiff arm hoe ass lmao,0
still see nigger see white hoe,0
still confus king order two tranni hooker parti last night,0
still give fuck bout bitch dude,0
still downtown bitch,0
still realli confus humplayproblem think lucricu fag dagger,0
still wait oomf hit hoe lololol,0
still wit bitch death,0
stolen cream fli xl lol realli guy give class keep bitch regist,0
stomach hurt starv earli morn pussi,0
stoni fuckin queer,0
stood outsid minut take phone call went back look mirror saw somalian fuck sun lil punk ass bitch,0
stop smokin bathsalt charli brown rejectedpeanutsspeci,1
stop twatch bitch,0
stop actin like yu start wearin ya ugg bitch seen break em august,0
stop hoe,0
stop give hoe half azz dick plow deep make scream nd cream,0
stop hatin niggah got ya girlfriend callin hater niggah,0
stop lettin messi hoe mess busi,0
stop ing celtic trash pleas,1
stop sayin gov name fuck wrong widd u bitch u stupid,0
stop snitch faggot snap nude promis screenshot worri babi,0
stop spoil u fag,0
stop tri honki,0
stop use word redskin,0
stop whack shower queer boy,0
strap fasho caus iont trust hoe,0
stress stress go away come never fuck bitch,0
strong jaw ass bitch,0
strong pussi yall think ciara got good pussi,0
stu rape face faggot man sick nigga,0
stuck seriou bitch possibl worst type girl ever,0
studi center biolog divers call taxpay fund ivanpah mega trap kill bird year,1
studi bio test like hoe,0
stunt hoe like,0
stupid got hoe shmediumproblem,0
stupid ass alex scari littl bitch throw,0
stupid ass hoe,0
stupid bitch,0
stupid bitch,0
stupid bitch church give fuck bbq sauc gotta eat dri ass chicken strip,0
stupid bitch stay home,0
stupid bitch deserv treat like stupid bitch,0
stupid bitch lt lt lt fuck,0
stupid bitch,0
stupid bitch fuck skank dumb hoe,0
stupid cunt bitch road,0
stupid freshman bitch walk like slow hell u get around hurri fuck sloth,0
stupid fuck cunt,0
stupid hoe wack,0
stupid lil bitch realli think trippen outttta pocket pimpinnn,0
stupid peopl talk smack uncl tim tom ghetto fool w futur surpris u ignor niggaz even read write,0
stupid teabagg restaur make custom pay minimum wage fee,0
stupid white peopl make post relev life stupid cousintouch honki whitetrash blond,0
sub tweet uoeno lol bitch,0
subtweet one time dirti chink whore,0
subtweet littl bitch take high road,0
subtweettweettweettweet cuz skinni niggah dick long,0
trash episod walk dead tonight,1
suck dick good like god dam dirti bitch,0
suck super monkey ball,0
suddenlink trash know import bubbl guppi day,1
sum kno lock talk bout bitch shit tonight ho tire,0
summer hoe turn winter wifey,0
summer hoe turn winter wifey,0
summer half nake hoe gonna find person,0
summer time bitch alway wild,0
sumn wrong wit da pussi een tho gonn hit ima still make sure dat gushi,0
sunday day chug everyon els around obsess fave footbal team fantasi leagu,1
sup bitch,0
super handsom guy liter broke af career horni bitch support bankruptci lol,0
superman ho eyyyi,0
support offic darren wilson ralli st loui ferguson kkk tcot tpot teabagg teaparti,1
sure got nice car inch tv stainless steel applianc apart thousand twitter follow got hoe,0
sure wish nose would stop drip sick shit bird,0
surpris bitch,0
surpris surpris tsa trash brandon darbi border patrol sourc,1
surrend divin conqueror apocalyps via gt orient black metal hell,1
suzan realli go make get sofa find damn silverwar golli old bitch,0
swag bitch gratata,0
swag fag gag lml nd niggaz wanna ce swag foh gxxd stay g,0
swag kill bitch like columbin,0
swap meet bound beaner,1
swear god man nigga talk bitch day,0
sweet jesu morningjo go split screen rep jame clyburn amp charli daniel time morningjo,1
sweet milf white lingeri hose rip pussi pound,0
sweet innoc schoolgirl minami asaka pussi eaten,0
sweet babi bird crack houston foodlov,1
sweet innoc teen cloth rip pussi finger hard,0
sweet yellow bone thang call honey mustard,1
sweet found box twinki bought last year bet least tripl brainer buy,1
sweetheart ladi hard hoe,0
swing realli like woman old hag ass bitch,0
switch roo yo hoe let hit,0
switcharoo yo main bitch niggga hell naw date hoe,0
switcharoo yo hoe,0
switcheroo yo main bitch nigga hell naw date hoe,0
switcheroo yo main hoe hell naw niggga save hoe,0
sydney hoe ask dumb ass question,0
talk sooooo much shit today would mop floor kyle end rape time bitch,0
bitch chaser need tsu hc k,0
tcbi hoe,0
tk fuck money bitch,0
tlc chilli bulli son moustach seem share cloth yer public eye stop cri ya flaki bitch,0
tmz hoe,0
trust seattl gt give thanksgiv due gt huge flightless bird dream come true european bird eater,1
trust say jesuschrist would kill faggot came back life today day age gt spartacu rome,0
turnt yo bitch hous parti,0
tv make hoe seem attract yawn,0
twitter like real life fill pussi,0
twitter newsflash ever visit easton pburg area hoe diseas nigga thirsti gatorad would worth trillion,0
taco bell super trash sober,1
tail light give fuck rollin bitch wit da head light,0
take bitch soho froyo tell gon blow romo,0
take fuck hoser,0
take shove ass yanke derekjet,0
take yo bitch dinner date paint face,0
take yo hoe ass sleep,0
take second mortgag bet yanke win world cup win lot seem like brainer,1
take pic school bathroom fuck stupid retard,0
talk behind back hate pussi shit,0
talk pussi power,0
talk alot shit want ill put u spot test bitch,0
talk deigo last night dawg good like bitch maegan,0
talkin brokanes took yo bitch broke knee,0
talk angela hoe,0
talk shit like hoe huh like man ima murk wen see,0
tan main bitch,0
tarantula dope spider small n kill fuck dat spider arent scari sheesh pussi,0
taria filterless si dari angel si im big bro lol jigg lil bro,1
tarzan di hoe,0
tattoo express mean one man trash anoth man treasur,1
taught lil niggah treat girl,0
taught hate bitch,0
taylor swift look like kinda bitch would bring home get dri handjob,0
tbt nigguh,0
teach realli fuck bitch brah,0
teacher hear talk ear bitch,0
teacher weekend homework uhm sorri bitch life,0
teairri mari crazi poor girl anyth bitter ass bird,0
team john bitch,0
technic nigga touch rape see trendin bitch callin cop lmao,0
technolog doin noth make hoe look better,0
teen get hole penetr even fist twat,0
tell bitch gtfo face fa reason,0
tell hater said fuck tell bitch said fuck,0
tell itti bitti bitch pipe,0
tell dem thot bitch im right,0
tell pussi mineeee,0
tell hate ass niggah shut fuck,0
tell hoe friend,0
tell hoe come caus look like forgot bout fact aint seen say alot bout,0
tell lie speakin lip tri pleadin th often bitch refer awesom,0
tell skinni hoe bounc bring thick bitch back,0
tell hoe love fuck em,0
tell bae ho tre testicoli mean love eye italian,0
tellin im disrespect aint one callin everybodi bitch free,0
templ play life might work bitch semest cuz pay outta pocket,0
tempt finish everi sentenc say today yo bitch breakingbad,0
terio got hoe,0
terrifi leprechaun,1
text instead play flappi bird soiknowitsr,1
text nig nog,0
text plan nig,0
text ya bitch like ya man suck meet da birkin store tell em get band,0
text bitch lyric new ty dolla ign tape wake nag littl less today,0
text bitch like main materi fuck shit finna get youza hoe text,0
tf act like sad ass bitch old anthoni come back fashoo,0
tf bitch mine,0
tf bitch get coupl fstow,0
tf real twitter nigga bitch hoe tweekin,0
thank charli,1
thank charli,1
thank charli happi thursday,1
thank hand candi charli,1
thank come last night ghetto one els could handl summer,1
thank charli,1
thank charli,1
thank charli great even,1
thank scare absolut fuck flatfoot look like pussi fuck jerk,0
thank text found hoe,0
thank cracker tweet today pilchard krackerwheat repeat like typic night bbc,1
thank nigga coco smell good hoe haha finna pull allllllll hoe come smell nigga,0
thanksgiv break bitch,0
thanksgiv earli hoe,0
thanksgiv fam shaylay ignor chink eye,0
tha bitch,0
ouija movi look like trash,1
larri cucumb tweet funni af bit much young bitch might cri,0
princip shld asham look poor color kid made smart prop disgust morningjo,1
annoy moment keep remov headphon someon keep talk like move bitch,0
ass got niggah hypnot,0
ass perfect help diss hoe prais nicki minaj everyday understand nigga man,0
ass retart belong short yellow bu,0
awkward moment igotdrunkand still ugli hoe,0
awkward moment hoe say hoe,0
awkward moment hold door someon use door next like bitch better back fuck,0
bad bitch get left wack pussi kinda overr caus sex get better everyth cool,0
beach greec beauti live bitch ass virginia peopl get live around beauti year round,0
bit donovan got dvd droppin see ya lha bitch,0
bitch amanda ran away,0
bitch tha tha,0
bitch better happi tip,0
bitch call thor strength wait,0
bitch came flyin lmao,0
bitch touch,0
bitch could sit face,0
bitch crazzzi pussi fixit scandal,0
bitch cur hair way short,0
bitch filthi,0
bitch got million boyfriend,0
bitch got k follow drive honda,0
bitch hollerin abt fuck nahh fuck dat bitch,0
bitch corn fed,0
bitch goin,0
bitch hella cranki today someon hand joint,0
bitch lyinggggg,0
bitch walk like wtf,0
bitch mouth made honor roll,0
bitch qualitest dont act right wisewordsfromwebb,0
bitch said pussi pop sever thoe,0
bitch told control told go find,0
bitch want numba gotta fuck bruda,0
bitch worri fine fuck best friend got jump cock sucker fine least worri,0
bitch met know mean bitch million dollar later nigga feel,0
bitch,0
boy alway pussi never threat,0
broad day moe earth nigga rihanna prolli sexiest bitch earth,0
crow sock,1
damn lispi mouth bitch know good hell well tara damn roommat damn rock brain man lol,0
depress shit trash,0
